Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 17:58:21,2018-06-14 17:58:22,0.693s,PASSED
,,,,,,
Test Cases/GoalStatisticsTC/HME-Goal Statistics Report-06,Chrome 67.0.3396.79,To verify that public admin is able generate day report by selecting system statistics.,2018-06-14 17:58:22,2018-06-14 18:02:52,4m - 30.456s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 17:58:22,2018-06-14 17:58:25,3.258s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 17:58:25,2018-06-14 17:58:25,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 17:58:25,2018-06-14 18:02:51,4m - 26.321s,PASSED
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 18:02:51,2018-06-14 18:02:51,0.001s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:02:51,2018-06-14 18:02:51,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:02:51,2018-06-14 18:02:52,0.694s,PASSED
,,,,,,
Test Cases/GoalStatisticsTC/HME-Goal Statistics Report-07,Chrome 67.0.3396.79,To verify that public admin is able to generate daypart report by selecting seconds in format.,2018-06-14 18:02:52,2018-06-14 18:07:06,4m - 14.483s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:02:52,2018-06-14 18:02:55,3.239s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:02:55,2018-06-14 18:02:55,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:02:55,2018-06-14 18:07:06,4m - 10.446s,FAILED
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 18:07:06,2018-06-14 18:07:06,0.001s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:07:06,2018-06-14 18:07:06,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:07:06,2018-06-14 18:07:06,0.654s,PASSED
,,,,,,
Test Cases/GoalStatisticsTC/HME-Goal Statistics Report-08,Chrome 67.0.3396.79,To verify that public admin is able to create weekly report by selecting only one store with longest times.,2018-06-14 18:07:06,2018-06-14 18:11:16,4m - 9.570s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:07:06,2018-06-14 18:07:10,3.277s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:07:10,2018-06-14 18:07:10,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:07:10,2018-06-14 18:11:15,4m - 5.489s,FAILED
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 18:11:15,2018-06-14 18:11:15,0.001s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:11:15,2018-06-14 18:11:15,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:11:15,2018-06-14 18:11:16,0.651s,PASSED
,,,,,,
Test Cases/GoalStatisticsTC/HME-Goal Statistics Report-10,Chrome 67.0.3396.79,To verify that public admin is able to generate report by selecting a existing template,2018-06-14 18:11:16,2018-06-14 18:15:25,4m - 9.416s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:11:16,2018-06-14 18:11:19,3.257s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:11:19,2018-06-14 18:11:19,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:11:19,2018-06-14 18:15:25,4m - 5.345s,FAILED
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 18:15:25,2018-06-14 18:15:25,0.002s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:15:25,2018-06-14 18:15:25,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:15:25,2018-06-14 18:15:25,0.664s,PASSED
,,,,,,
Test Cases/GoalStatisticsTC/HME-Goal Statistics Report-11,Chrome 67.0.3396.79,To verify that public admin is able to delete the saved template,2018-06-14 18:15:25,2018-06-14 18:19:35,4m - 9.363s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:15:25,2018-06-14 18:15:29,3.251s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:15:29,2018-06-14 18:15:29,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:15:29,2018-06-14 18:19:34,4m - 5.304s,FAILED
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 18:19:34,2018-06-14 18:19:34,0.001s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:19:34,2018-06-14 18:19:34,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:19:34,2018-06-14 18:19:35,0.654s,PASSED
,,,,,,
Test Cases/GoalStatisticsTC/HME-Goal Statistics Report-9,Chrome 67.0.3396.79,To verify that public admin is able to save the template,2018-06-14 18:19:35,2018-06-14 18:23:44,4m - 9.509s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:19:35,2018-06-14 18:19:38,3.235s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:19:38,2018-06-14 18:19:38,0.001s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:19:38,2018-06-14 18:23:44,4m - 5.413s,FAILED
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 18:23:44,2018-06-14 18:23:44,0.001s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:23:44,2018-06-14 18:23:44,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:23:44,2018-06-14 18:23:44,0.711s,PASSED
,,,,,,
Test Cases/MasqueradeTC/HME-Masquerade-01,Chrome 67.0.3396.79,To verify that public admin is able to view masquerade feature,2018-06-14 18:23:44,2018-06-14 18:24:14,29.313s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:23:44,2018-06-14 18:23:48,3.255s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:23:48,2018-06-14 18:23:48,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:23:48,2018-06-14 18:24:13,25.224s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:24:13,2018-06-14 18:24:13,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:24:13,2018-06-14 18:24:14,0.720s,PASSED
,,,,,,
Test Cases/MasqueradeTC/HME-Masquerade-03,Chrome 67.0.3396.79,To verify that public admin can view the stores as store admin,2018-06-14 18:24:14,2018-06-14 18:29:18,5m - 4.541s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:24:14,2018-06-14 18:24:17,3.281s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:24:17,2018-06-14 18:24:17,0.001s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:24:17,2018-06-14 18:29:18,5m - 0.460s,FAILED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:29:18,2018-06-14 18:29:18,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:29:18,2018-06-14 18:29:18,0.656s,PASSED
,,,,,,
Test Cases/MasqueradeTC/HME-Masquerade-04,Chrome 67.0.3396.79,To verify that public admin can only edit the user information as store admin,2018-06-14 18:29:18,2018-06-14 18:30:35,1m - 16.474s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:29:18,2018-06-14 18:29:22,3.288s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:29:22,2018-06-14 18:29:22,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:29:22,2018-06-14 18:30:34,1m - 12.369s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:30:34,2018-06-14 18:30:34,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:30:34,2018-06-14 18:30:35,0.695s,PASSED
,,,,,,
Test Cases/MasqueradeTC/HME-Masquerade-06,Chrome 67.0.3396.79,To verify that public admin can view all the pages which store admin views,2018-06-14 18:30:35,2018-06-14 18:39:12,8m - 36.930s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:30:35,2018-06-14 18:30:38,3.273s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:30:38,2018-06-14 18:30:38,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:30:38,2018-06-14 18:39:11,8m - 32.834s,PASSED
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 18:39:11,2018-06-14 18:39:11,0.001s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:39:11,2018-06-14 18:39:11,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:39:11,2018-06-14 18:39:12,0.679s,PASSED
,,,,,,
Test Cases/MasqueradeTC/HME-Masquerade-07,Chrome 67.0.3396.79,To verify that public admin can view the stores based on user has access to the stores,2018-06-14 18:39:12,2018-06-14 18:44:04,4m - 52.398s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:39:12,2018-06-14 18:39:15,3.272s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:39:15,2018-06-14 18:39:15,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:39:15,2018-06-14 18:44:03,4m - 48.292s,FAILED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:44:03,2018-06-14 18:44:03,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:44:03,2018-06-14 18:44:04,0.691s,PASSED
,,,,,,
Test Cases/MultilingualTC/HME-JWT-03,Chrome 67.0.3396.79,To verify that application naviagates to respective URL properly,2018-06-14 18:44:04,2018-06-14 18:46:06,2m - 2.240s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:44:04,2018-06-14 18:44:07,3.247s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:44:07,2018-06-14 18:44:07,0.000s,PASSED
Statement - actual = null,Chrome 67.0.3396.79,,2018-06-14 18:44:07,2018-06-14 18:44:07,0.000s,PASSED
Statement - expected = null,Chrome 67.0.3396.79,,2018-06-14 18:44:07,2018-06-14 18:44:07,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:44:07,2018-06-14 18:46:05,1m - 57.999s,FAILED
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 18:46:05,2018-06-14 18:46:05,0.003s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:46:05,2018-06-14 18:46:05,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:46:05,2018-06-14 18:46:06,0.800s,PASSED
,,,,,,
Test Cases/MultilingualTC/HME-Multilingual-01,Chrome 67.0.3396.79,To verify that application displays the text in user preferenced language,2018-06-14 18:46:06,2018-06-14 18:49:55,3m - 48.409s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:46:06,2018-06-14 18:46:10,3.282s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:46:10,2018-06-14 18:46:10,0.000s,PASSED
Statement - actual = null,Chrome 67.0.3396.79,,2018-06-14 18:46:10,2018-06-14 18:46:10,0.000s,PASSED
Statement - expected = null,Chrome 67.0.3396.79,,2018-06-14 18:46:10,2018-06-14 18:46:10,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-14 18:46:10,2018-06-14 18:49:54,3m - 44.100s,ERROR
Statement - Catch (Exception e),Chrome 67.0.3396.79,,2018-06-14 18:49:54,2018-06-14 18:49:54,0.004s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-14 18:49:54,2018-06-14 18:49:54,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-14 18:49:54,2018-06-14 18:49:55,0.801s,PASSED
,,,,,,
Test Cases/MultilingualTC/HME-Multilingual-02,Chrome 67.0.3396.79,To verify that application displays the text in user preferenced language,2018-06-14 18:49:55,2018-06-14 18:54:08,4m - 13.480s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-14 18:49:55,2018-06-14 18:49:58,3.265s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-14 18:49:58,2018-06-14 18:49:58,0.000s,PASSED
Statement - actual = null,Chrome 67.0.3396.79,,2018-06-14 18:49:58,2018-06-14 18:49:58,0.000s,PASSED
