Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - Try,Chrome 67.0.3396.79,,2018-06-18 14:19:06,2018-06-18 14:20:26,1m - 19.800s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-18 14:20:26,2018-06-18 14:20:26,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-18 14:20:26,2018-06-18 14:20:27,0.655s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-StoreListPage-01,Chrome 67.0.3396.79,To verify that public admin is able to view Manage report groups button,2018-06-18 14:20:27,2018-06-18 14:21:53,1m - 26.226s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-18 14:20:27,2018-06-18 14:20:30,3.263s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-18 14:20:30,2018-06-18 14:20:30,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-18 14:20:30,2018-06-18 14:21:52,1m - 22.205s,PASSED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-18 14:21:52,2018-06-18 14:21:52,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-18 14:21:52,2018-06-18 14:21:53,0.646s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-StoreListPage-02,Chrome 67.0.3396.79,To verify that Manage Report Groups button is shown based on user's authorization,2018-06-18 14:21:53,2018-06-18 14:24:01,2m - 8.376s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 67.0.3396.79,,2018-06-18 14:21:53,2018-06-18 14:21:56,3.271s,PASSED
Statement - TCflag = true,Chrome 67.0.3396.79,,2018-06-18 14:21:56,2018-06-18 14:21:56,0.000s,PASSED
Statement - Try,Chrome 67.0.3396.79,,2018-06-18 14:21:56,2018-06-18 14:24:01,2m - 4.354s,FAILED
Statement - assert TCflag == true,Chrome 67.0.3396.79,,2018-06-18 14:24:01,2018-06-18 14:24:01,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 67.0.3396.79,,2018-06-18 14:24:01,2018-06-18 14:24:01,0.649s,PASSED
